Time,Object,Altitude,Azimuth,Angular Separation
2026-01-21 13:03:06 UTC,STARLINK-30569,21.6319541,230.4579701,23.5502888
2026-01-21 13:03:06 UTC,STARLINK-30601,19.09380853,225.3184697,23.91751534
2026-01-21 13:03:06 UTC,STARLINK-3068,8.655151545,213.8013012,27.49510369
2026-01-21 13:03:06 UTC,STARLINK-30951,6.897123369,223.6518448,17.70687031
2026-01-21 13:03:06 UTC,STARLINK-30992,2.715540264,260.1351921,20.30994773
2026-01-21 13:03:06 UTC,STARLINK-31035,0.198737861,226.2445907,13.75681719
2026-01-21 13:03:06 UTC,STARLINK-31063,13.95736568,222.4911573,22.25403136
2026-01-21 13:03:06 UTC,STARLINK-31129,6.593534083,212.4941549,28.22500893
2026-01-21 13:03:06 UTC,STARLINK-31514,0.665713372,256.227247,16.24052978
2026-01-21 13:03:06 UTC,STARLINK-31520,5.384324426,242.8905051,6.109120722
2026-01-21 13:03:06 UTC,STARLINK-31625,3.146473533,224.9738795,15.34459272
2026-01-21 13:03:06 UTC,STARLINK-31701,9.832454166,249.5967681,13.70647901
2026-01-21 13:03:06 UTC,STARLINK-31877,6.299143476,216.4455099,24.33578707
2026-01-21 13:03:06 UTC,STARLINK-32044,5.130981705,252.1335476,13.15883739
2026-01-21 13:03:06 UTC,STARLINK-32093,3.39661249,220.1446187,20.13224948
2026-01-21 13:03:06 UTC,STARLINK-32313,1.901310992,215.4523159,24.61665733
2026-01-21 13:03:06 UTC,STARLINK-3249,8.303338506,214.5312391,26.70196799
2026-01-21 13:03:06 UTC,STARLINK-32781,8.742530371,231.9943793,11.83313102
2026-01-21 13:03:06 UTC,STARLINK-32804,0.427794372,251.8494327,11.85704204
2026-01-21 13:03:06 UTC,STARLINK-32919,26.72027997,239.6750347,26.7221106
2026-01-21 13:03:06 UTC,STARLINK-3318,10.62691062,253.5222689,17.13690861
2026-01-21 13:03:06 UTC,STARLINK-33535,17.13410757,256.0962033,23.34213861
2026-01-21 13:03:06 UTC,STARLINK-33643,7.197118672,222.8184495,18.5860308
2026-01-21 13:03:06 UTC,STARLINK-33730,0.064560451,227.7964464,12.20372181
2026-01-21 13:03:06 UTC,STARLINK-33859,6.447995174,252.2340677,13.80632934
2026-01-21 13:03:06 UTC,STARLINK-33938,2.04153813,222.2793767,17.83408551
2026-01-21 13:03:06 UTC,STARLINK-33994,8.370097006,216.4955562,24.87040734
2026-01-21 13:03:06 UTC,STARLINK-34087,1.643037657,258.7991142,18.86819247
2026-01-21 13:03:06 UTC,STARLINK-34104,0.839423923,267.6968054,27.70851674
2026-01-21 13:03:06 UTC,STARLINK-34129,4.759950937,228.3074291,12.61181193
2026-01-21 13:03:06 UTC,STARLINK-34283,5.974074401,247.8137498,9.824589626
2026-01-21 13:03:06 UTC,STARLINK-34760,22.65609816,226.6036953,26.13951233
2026-01-21 13:03:06 UTC,STARLINK-34905,5.754241152,230.3139134,11.25234727
2026-01-21 13:03:06 UTC,STARLINK-35539,8.958650163,267.1067559,28.44196024
2026-01-21 13:03:06 UTC,STARLINK-35572,8.396132407,248.4767889,11.90945662
2026-01-21 13:03:06 UTC,STARLINK-35632,6.440965542,245.5365729,8.485891869
2026-01-21 13:03:06 UTC,STARLINK-35706,3.827234725,219.7180856,20.62490268
2026-01-21 13:03:06 UTC,STARLINK-35778,0.407267323,230.8092825,9.199659258
2026-01-21 13:03:06 UTC,STARLINK-3644,2.059180774,253.9552712,14.10339072
2026-01-21 13:03:06 UTC,STARLINK-3864,9.8672933,223.7491831,18.94261022
2026-01-21 13:03:06 UTC,STARLINK-4084,5.366000522,216.2047465,24.35841363
2026-01-21 13:03:06 UTC,STARLINK-4098,10.15298846,233.0644219,12.27519396
2026-01-21 13:03:06 UTC,STARLINK-4118,10.98316029,251.9687254,16.19000222
2026-01-21 13:03:06 UTC,STARLINK-4505,3.441688234,217.5872152,22.66202911
2026-01-21 13:03:06 UTC,STARLINK-4555,17.12802725,238.9375912,17.15995934
2026-01-21 13:03:06 UTC,STARLINK-5140,8.892179003,253.2910809,15.94672371
2026-01-21 13:03:06 UTC,STARLINK-5518,1.938360115,227.637185,12.51151224
2026-01-21 13:03:06 UTC,STARLINK-5746,3.724338083,223.1824289,17.21338521
2026-01-21 13:03:06 UTC,STARLINK-5790,0.279457493,229.9161028,10.08772878
2026-01-21 13:03:06 UTC,STARLINK-5799,4.722127764,221.1664515,19.39566266
2026-01-21 13:03:06 UTC,STARLINK-5927,25.32876705,256.5220111,29.94009898
2026-01-21 13:03:06 UTC,STARLINK-6144,9.180969867,213.3840774,28.04523943
2026-01-21 13:03:06 UTC,STARLINK-6229,5.713503401,238.2857314,5.964318084
2026-01-21 13:03:06 UTC,STARLINK-6235,11.36794063,221.4923511,21.6153945
2026-01-21 13:03:06 UTC,STARLINK-6349,10.41470159,250.3979288,14.67606707
2026-01-21 13:03:06 UTC,STARLINK-6365,1.797993106,235.1719287,5.151251836
2026-01-21 13:03:06 UTC,WEINA 1A,8.178212622,249.4059545,12.4399522
2026-01-21 13:03:06 UTC,YAOGAN-39 01C,7.932947933,257.2603272,18.94552281
2026-01-21 13:03:07 UTC,2024-018C,4.444404967,254.7124806,15.35492056
2026-01-21 13:03:07 UTC,BEIDOU-3 M18,9.94673332,257.9301123,20.42471732
2026-01-21 13:03:07 UTC,BEIDOU-3S M2S,9.956678821,236.2821406,10.62160407
2026-01-21 13:03:07 UTC,COSMOS 2534 [GLONASS-M],19.31823929,243.8656314,19.68671424
2026-01-21 13:03:07 UTC,COSMOS 2557 [GLONASS-K],21.98344248,225.4390976,26.1675427
2026-01-21 13:03:07 UTC,GEESAT-6 08,6.311728138,236.4108374,7.257260843
2026-01-21 13:03:07 UTC,GLOBALSTAR M093,3.11769316,220.580912,19.65822608
2026-01-21 13:03:07 UTC,GSAT0101 (GALILEO-PFM),22.9943876,258.9605724,29.47195149
2026-01-21 13:03:07 UTC,GSAT0216 (GALILEO 20),16.04964003,224.3128657,22.29741656
2026-01-21 13:03:07 UTC,HULIANWANG DIGUI-04,2.259155772,217.2834714,22.82266754
2026-01-21 13:03:07 UTC,HULIANWANG DIGUI-79,23.80646409,242.2571814,23.90702712
2026-01-21 13:03:07 UTC,KUIPER-00119,4.262839795,254.7861565,15.37520311
2026-01-21 13:03:07 UTC,LEMUR-2-CAEL,18.84525864,257.9381708,25.79067009
2026-01-21 13:03:07 UTC,NAVSTAR 46 (USA 145),11.69616692,235.6981454,12.45184333
2026-01-21 13:03:07 UTC,NAVSTAR 56 (USA 180),29.11266046,240.6303525,29.11888638
2026-01-21 13:03:07 UTC,NAVSTAR 83 (USA 440),9.505240533,262.1375733,23.99734152
2026-01-21 13:03:07 UTC,ONEWEB-0289,6.28529108,229.8788924,11.89662196
2026-01-21 13:03:07 UTC,ONEWEB-0393,6.784876601,232.7685221,9.903731417
2026-01-21 13:03:07 UTC,ONEWEB-0442,4.734642185,222.9557771,17.67079212
2026-01-21 13:03:07 UTC,ONEWEB-0451,7.106927377,267.5591111,28.39106537
2026-01-21 13:03:07 UTC,ONEWEB-0452,8.301742852,249.3657178,12.4907891
2026-01-21 13:03:07 UTC,ONEWEB-0692,26.8514088,227.5517651,29.40082226
2026-01-21 13:03:07 UTC,ONEWEB-0710,2.700420884,216.1035285,24.03967029
2026-01-21 13:03:07 UTC,ORBCOMM FM27,10.07958,212.0323719,29.59003095
2026-01-21 13:03:07 UTC,SHIYAN-20B (SY-20B),2.794923004,221.4676072,18.73464162
2026-01-21 13:03:07 UTC,SKYSAT-C2,2.249170231,246.5545217,6.92809003
2026-01-21 13:03:07 UTC,SMOS,1.309431533,228.2797738,11.79213003
2026-01-21 13:03:07 UTC,STARLINK-11495 [DTC],2.685582913,219.8678556,20.30310965
2026-01-21 13:03:07 UTC,STARLINK-11528 [DTC],1.76299005,241.5888727,2.373152678
2026-01-21 13:03:07 UTC,STARLINK-11543 [DTC],7.016893872,234.0824632,9.169442417
2026-01-21 13:03:07 UTC,STARLINK-11558 [DTC],1.821780315,223.4820478,16.61532911
2026-01-21 13:03:07 UTC,STARLINK-11565 [DTC],7.837161933,260.2568168,21.66046855
2026-01-21 13:03:07 UTC,STARLINK-1281,14.50582035,213.4584415,29.99233671
2026-01-21 13:03:07 UTC,STARLINK-2443,2.243791791,230.6045257,9.657345717
2026-01-21 13:03:07 UTC,STARLINK-2468,18.38586239,237.9453399,18.49636837
2026-01-21 13:03:07 UTC,STARLINK-2700,4.324461083,215.8594298,24.50199502
2026-01-21 13:03:07 UTC,STARLINK-30056,4.204682731,228.8445499,11.91215273
2026-01-21 13:03:07 UTC,STARLINK-30135,16.67827218,234.6949052,17.47881295
2026-01-21 13:03:07 UTC,STARLINK-30212,2.637844692,245.0660206,5.710047666
2026-01-21 13:03:07 UTC,STARLINK-30263,0.59612036,248.7885146,8.808550192
2026-01-21 13:03:07 UTC,STARLINK-3046,8.133197037,214.97011,26.23692685
2026-01-21 13:03:07 UTC,STARLINK-30569,21.80105584,230.415768,23.72043514
2026-01-21 13:03:07 UTC,STARLINK-30601,19.10986163,224.9486654,24.150116
2026-01-21 13:03:07 UTC,STARLINK-3068,8.619260469,213.6049167,27.67043561
2026-01-21 13:03:07 UTC,STARLINK-30951,6.972067954,223.5754595,17.80547976
2026-01-21 13:03:07 UTC,STARLINK-30992,2.773042533,260.0482627,20.23131554
2026-01-21 13:03:07 UTC,STARLINK-31035,0.259823317,226.2616815,13.74072792
2026-01-21 13:03:07 UTC,STARLINK-31063,14.08417255,222.4953108,22.32807797
2026-01-21 13:03:07 UTC,STARLINK-31081,0.016644716,233.7596336,6.240388556
2026-01-21 13:03:07 UTC,STARLINK-31129,6.638857058,212.3115873,28.41186543
2026-01-21 13:03:07 UTC,STARLINK-31514,0.718307478,256.1358741,16.15142979
2026-01-21 13:03:07 UTC,STARLINK-31520,5.422753967,242.7058483,6.058547505
2026-01-21 13:03:07 UTC,STARLINK-31625,3.211168203,224.9030358,15.42692878
2026-01-21 13:03:07 UTC,STARLINK-31701,9.927169318,249.6760527,13.82874389
2026-01-21 13:03:07 UTC,STARLINK-31877,6.366085284,216.3211124,24.47204395
2026-01-21 13:03:07 UTC,STARLINK-32044,5.1915344,252.2645382,13.30254824
2026-01-21 13:03:07 UTC,STARLINK-32093,3.446842302,220.0112939,20.27172965
2026-01-21 13:03:07 UTC,STARLINK-32313,1.914778775,215.2765551,24.79283484
2026-01-21 13:03:07 UTC,STARLINK-3249,8.309690691,214.3145063,26.90911386
2026-01-21 13:03:07 UTC,STARLINK-32781,8.798590597,231.8020195,12.00384262
2026-01-21 13:03:07 UTC,STARLINK-32804,0.4786018,251.7543137,11.76391632
2026-01-21 13:03:07 UTC,STARLINK-32919,26.96042435,239.7138285,26.96182931
2026-01-21 13:03:07 UTC,STARLINK-3318,10.68501234,253.3253993,17.0195502
2026-01-21 13:03:07 UTC,STARLINK-33535,17.24776258,255.8743768,23.2762613
2026-01-21 13:03:07 UTC,STARLINK-33643,7.284253078,222.8221784,18.6154993
2026-01-21 13:03:07 UTC,STARLINK-33730,0.088909129,227.6440673,12.35624765
2026-01-21 13:03:07 UTC,STARLINK-33859,6.524358848,252.3182043,13.91570961
2026-01-21 13:03:07 UTC,STARLINK-33938,2.094080952,222.1705901,17.94799577
2026-01-21 13:03:07 UTC,STARLINK-33994,8.338900955,216.2964889,25.04745776
2026-01-21 13:03:07 UTC,STARLINK-34087,1.663373793,258.9535533,19.02373052
2026-01-21 13:03:07 UTC,STARLINK-34104,0.871683984,267.8449146,27.85746434
2026-01-21 13:03:07 UTC,STARLINK-34129,4.809044999,228.1537921,12.77219317
2026-01-21 13:03:07 UTC,STARLINK-34283,6.042098531,247.9328624,9.960096094
2026-01-21 13:03:07 UTC,STARLINK-34760,22.67502144,226.1809035,26.36305845
2026-01-21 13:03:07 UTC,STARLINK-34905,5.780025387,230.1111975,11.43960217
2026-01-21 13:03:07 UTC,STARLINK-35539,9.028827503,266.9350888,28.30041619
2026-01-21 13:03:07 UTC,STARLINK-35572,8.475734805,248.6142033,12.06232559
2026-01-21 13:03:07 UTC,STARLINK-35632,6.514519583,245.6523651,8.616862082
2026-01-21 13:03:07 UTC,STARLINK-35706,3.890148967,219.6122773,20.74001298
2026-01-21 13:03:07 UTC,STARLINK-35778,0.468190006,230.7752217,9.236549101
2026-01-21 13:03:07 UTC,STARLINK-3644,2.106564341,254.0713044,14.22496518
2026-01-21 13:03:07 UTC,STARLINK-3864,9.963250328,223.75867,18.98338108
2026-01-21 13:03:07 UTC,STARLINK-4084,5.3781607,216.0147632,24.54598834
2026-01-21 13:03:07 UTC,STARLINK-4098,10.1841897,232.8414409,12.42663704
2026-01-21 13:03:07 UTC,STARLINK-4118,11.09158324,252.1907076,16.42467356
2026-01-21 13:03:07 UTC,STARLINK-4505,3.510921369,217.564775,22.69425493
2026-01-21 13:03:07 UTC,STARLINK-4555,17.25906411,239.0472066,17.28454464
2026-01-21 13:03:07 UTC,STARLINK-5140,8.96294338,253.1563865,15.87468657
2026-01-21 13:03:07 UTC,STARLINK-5518,1.991648353,227.7330516,12.42513126
2026-01-21 13:03:07 UTC,STARLINK-5746,3.777038989,223.0677617,17.33634501
2026-01-21 13:03:07 UTC,STARLINK-5790,0.33702838,229.8728927,10.13265535
2026-01-21 13:03:07 UTC,STARLINK-5799,4.782896244,221.0652421,19.50799477
2026-01-21 13:03:07 UTC,STARLINK-5927,25.37134785,256.1280642,29.77423333
2026-01-21 13:03:07 UTC,STARLINK-6144,9.227328285,213.1961222,28.23609986
2026-01-21 13:03:07 UTC,STARLINK-6229,5.768420272,238.1526229,6.056065991
2026-01-21 13:03:07 UTC,STARLINK-6235,11.41835764,221.2850257,21.81620867
2026-01-21 13:03:07 UTC,STARLINK-6349,10.50589379,250.4760979,14.79482852
2026-01-21 13:03:07 UTC,STARLINK-6365,1.8619213,235.1642381,5.181033437
2026-01-21 13:03:07 UTC,WEINA 1A,8.259056256,249.3345732,12.4394877
2026-01-21 13:03:07 UTC,YAOGAN-39 01C,8.01576125,257.1838982,18.9102663
2026-01-21 13:03:08 UTC,2024-018C,4.4771931,254.5759026,15.23376887
2026-01-21 13:03:08 UTC,BEIDOU-3 M18,9.945063442,257.9365322,20.4295097
2026-01-21 13:03:08 UTC,BEIDOU-3S M2S,9.961048406,236.2778072,10.62719615
2026-01-21 13:03:08 UTC,COSMOS 2534 [GLONASS-M],19.31761396,243.8746985,19.68781591
2026-01-21 13:03:08 UTC,COSMOS 2557 [GLONASS-K],21.98795173,225.4316299,26.17519534
2026-01-21 13:03:08 UTC,GEESAT-6 08,6.386092853,236.4565949,7.299715905
2026-01-21 13:03:08 UTC,GLOBALSTAR M093,3.15653689,220.5158045,19.72841735
2026-01-21 13:03:08 UTC,GSAT0101 (GALILEO-PFM),22.99699322,258.9542871,29.47008778
2026-01-21 13:03:08 UTC,GSAT0216 (GALILEO 20),16.05297791,224.3170164,22.29691618
2026-01-21 13:03:08 UTC,HULIANWANG DIGUI-04,2.229587654,217.1902045,22.91271195
2026-01-21 13:03:08 UTC,HULIANWANG DIGUI-79,23.86622229,242.0882823,23.95208303
2026-01-21 13:03:08 UTC,KUIPER-00119,4.310215238,254.662544,15.26959936
2026-01-21 13:03:08 UTC,LEMUR-2-CAEL,18.82789656,258.3364377,26.0469323
2026-01-21 13:03:08 UTC,NAVSTAR 46 (USA 145),11.70153249,235.6943883,12.45815375
2026-01-21 13:03:08 UTC,NAVSTAR 56 (USA 180),29.11686812,240.623455,29.1229575
2026-01-21 13:03:08 UTC,NAVSTAR 83 (USA 440),9.509190447,262.1315227,23.99329862
2026-01-21 13:03:08 UTC,ONEWEB-0289,6.260189947,229.7680573,11.97767948
2026-01-21 13:03:08 UTC,ONEWEB-0393,6.762110496,232.654119,9.971813
2026-01-21 13:03:08 UTC,ONEWEB-0442,4.704878304,222.8550019,17.76012017
2026-01-21 13:03:08 UTC,ONEWEB-0451,7.119524963,267.4375413,28.27662197
2026-01-21 13:03:08 UTC,ONEWEB-0452,8.295155246,249.2387388,12.39216162
2026-01-21 13:03:08 UTC,ONEWEB-0692,26.77858187,227.3774423,29.40427905
2026-01-21 13:03:08 UTC,ONEWEB-0710,2.667364443,216.014095,24.12504598
2026-01-21 13:03:08 UTC,ORBCOMM FM27,10.14245625,211.9126974,29.72161198
2026-01-21 13:03:08 UTC,SHIYAN-20B (SY-20B),2.806888867,221.3343175,18.86810988
2026-01-21 13:03:08 UTC,SKYSAT-C2,2.221192383,246.373105,6.7475771
2026-01-21 13:03:08 UTC,SMOS,1.320969948,228.4171546,11.65690496
2026-01-21 13:03:08 UTC,STARLINK-11495 [DTC],2.726289436,219.6845476,20.48990218
2026-01-21 13:03:08 UTC,STARLINK-11528 [DTC],1.812327427,241.4403228,2.314814992
2026-01-21 13:03:08 UTC,STARLINK-11543 [DTC],7.111134914,234.0685143,9.25039445
2026-01-21 13:03:08 UTC,STARLINK-11558 [DTC],1.885334679,223.4007516,16.70297938
2026-01-21 13:03:08 UTC,STARLINK-11565 [DTC],7.922278892,260.4063367,21.82890941
2026-01-21 13:03:08 UTC,STARLINK-2443,2.271321977,230.4517799,9.812214877
2026-01-21 13:03:08 UTC,STARLINK-2468,18.4337421,237.6415521,18.57880106
2026-01-21 13:03:08 UTC,STARLINK-2700,4.338227996,215.6801735,24.68055286
2026-01-21 13:03:08 UTC,STARLINK-30056,4.255176204,228.7182451,12.04781403
2026-01-21 13:03:08 UTC,STARLINK-30135,16.75298387,234.4512527,17.62294138
2026-01-21 13:03:08 UTC,STARLINK-30212,2.70211515,245.1078729,5.776888106
2026-01-21 13:03:08 UTC,STARLINK-30263,0.646167817,248.6999117,8.723690841
2026-01-21 13:03:08 UTC,STARLINK-3046,8.100322372,214.7748585,26.41254102
2026-01-21 13:03:08 UTC,STARLINK-30569,21.9715058,230.3730832,23.8920125
2026-01-21 13:03:08 UTC,STARLINK-30601,19.12487504,224.5784469,24.38532888
2026-01-21 13:03:08 UTC,STARLINK-3068,8.583171701,213.4090945,27.84551489
2026-01-21 13:03:08 UTC,STARLINK-30951,7.047252469,223.4986219,17.90466676
2026-01-21 13:03:08 UTC,STARLINK-30992,2.830645876,259.9609337,20.15253234
2026-01-21 13:03:08 UTC,STARLINK-31035,0.32107204,226.2788815,13.7248024
2026-01-21 13:03:08 UTC,STARLINK-31063,14.21187731,222.4995352,22.40307508
2026-01-21 13:03:08 UTC,STARLINK-31081,0.063261933,233.6554398,6.344874303
2026-01-21 13:03:08 UTC,STARLINK-31129,6.684079763,212.1283097,28.59937161
2026-01-21 13:03:08 UTC,STARLINK-31514,0.770977856,256.0440911,16.06211837
2026-01-21 13:03:08 UTC,STARLINK-31520,5.461049736,242.5205804,6.013080464
2026-01-21 13:03:08 UTC,STARLINK-31625,3.276040009,224.8318025,15.50982572
2026-01-21 13:03:08 UTC,STARLINK-31701,10.02233937,249.7560046,13.95178438
2026-01-21 13:03:08 UTC,STARLINK-31877,6.433169258,216.1960002,24.60904611
2026-01-21 13:03:08 UTC,STARLINK-32044,5.25216665,252.3962526,13.44694488
2026-01-21 13:03:08 UTC,STARLINK-32093,3.497090622,219.8773914,20.41180765
2026-01-21 13:03:08 UTC,STARLINK-32313,1.928072789,215.1005944,24.9691975
2026-01-21 13:03:08 UTC,STARLINK-3249,8.315730946,214.0976715,27.11640093
2026-01-21 13:03:08 UTC,STARLINK-32781,8.854581708,231.6087476,12.17597959
2026-01-21 13:03:08 UTC,STARLINK-32804,0.529471997,251.6587832,11.67063354
2026-01-21 13:03:08 UTC,STARLINK-32919,27.20319163,239.7533176,27.20422475
2026-01-21 13:03:08 UTC,STARLINK-3318,10.74301877,253.127624,16.90312373
2026-01-21 13:03:08 UTC,STARLINK-33535,17.36173993,255.6506013,23.21187747
2026-01-21 13:03:08 UTC,STARLINK-33643,7.371800787,222.8259578,18.6454299
2026-01-21 13:03:08 UTC,STARLINK-33730,0.113149257,227.4913735,12.5091301
2026-01-21 13:03:08 UTC,STARLINK-33859,6.600986477,252.4029258,14.02577074
2026-01-21 13:03:08 UTC,STARLINK-33938,2.146685574,222.0613127,18.06247985
2026-01-21 13:03:08 UTC,STARLINK-33994,8.3074855,216.0979205,25.22434384
2026-01-21 13:03:08 UTC,STARLINK-34087,1.683567644,259.1082557,19.17951921
2026-01-21 13:03:08 UTC,STARLINK-34104,0.903855406,267.9934602,28.00686884
2026-01-21 13:03:08 UTC,STARLINK-34129,4.858118358,227.999504,12.93317142
2026-01-21 13:03:08 UTC,STARLINK-34283,6.110275229,248.0527138,10.09630227
2026-01-21 13:03:08 UTC,STARLINK-34760,22.69250936,225.7575796,26.59012972
2026-01-21 13:03:08 UTC,STARLINK-34905,5.805589546,229.9080357,11.62768649
2026-01-21 13:03:08 UTC,STARLINK-35539,9.099084337,266.7623981,28.15846251
2026-01-21 13:03:08 UTC,STARLINK-35572,8.555573887,248.7526217,12.21618237
2026-01-21 13:03:08 UTC,STARLINK-35632,6.58828752,245.7689541,8.74868303
2026-01-21 13:03:08 UTC,STARLINK-35706,3.953207506,219.5058706,20.8558083
2026-01-21 13:03:08 UTC,STARLINK-35778,0.529280293,230.7409863,9.273997499
2026-01-21 13:03:08 UTC,STARLINK-3644,2.153958187,254.1878108,14.34706537
2026-01-21 13:03:08 UTC,STARLINK-3864,10.05968549,223.7682535,19.02470763
2026-01-21 13:03:08 UTC,STARLINK-4084,5.390096228,215.8245976,24.73372746
2026-01-21 13:03:08 UTC,STARLINK-4098,10.21509793,232.6179134,12.58030863
2026-01-21 13:03:08 UTC,STARLINK-4118,11.2005494,252.4151635,16.6617528
2026-01-21 13:03:08 UTC,STARLINK-4505,3.580375054,217.5422226,22.72679871
2026-01-21 13:03:08 UTC,STARLINK-4555,17.39088149,239.1579419,17.41062637
2026-01-21 13:03:08 UTC,STARLINK-5140,9.03383712,253.0209358,15.80325456
2026-01-21 13:03:08 UTC,STARLINK-5518,2.044994649,227.8293481,12.33870646
2026-01-21 13:03:08 UTC,STARLINK-5746,3.829785032,222.9526106,17.45981742
2026-01-21 13:03:08 UTC,STARLINK-5790,0.394724962,229.8294945,10.17808184
2026-01-21 13:03:08 UTC,STARLINK-5799,4.843774407,220.9635409,19.62087607
2026-01-21 13:03:08 UTC,STARLINK-5927,25.41265912,255.7330196,29.6108737
2026-01-21 13:03:08 UTC,STARLINK-6144,9.273553676,213.0074772,28.42755693
2026-01-21 13:03:08 UTC,STARLINK-6229,5.823367244,238.018928,6.150018533
2026-01-21 13:03:08 UTC,STARLINK-6235,11.46860005,221.076887,22.01778773
2026-01-21 13:03:08 UTC,STARLINK-6349,10.59746686,250.5548601,14.91426154
2026-01-21 13:03:08 UTC,STARLINK-6365,1.926027092,235.1565224,5.211527035
2026-01-21 13:03:08 UTC,WEINA 1A,8.340193056,249.2627397,12.43982582
2026-01-21 13:03:08 UTC,YAOGAN-39 01C,8.098901479,257.1069457,18.87528739
2026-01-21 13:03:09 UTC,2024-018C,4.509905448,254.4389247,15.11255173
2026-01-21 13:03:09 UTC,BEIDOU-3 M18,9.94339294,257.9429518,20.43430272
2026-01-21 13:03:09 UTC,BEIDOU-3S M2S,9.965418282,236.273474,10.63278897
2026-01-21 13:03:09 UTC,COSMOS 2534 [GLONASS-M],19.31698716,243.8837655,19.68892012
2026-01-21 13:03:09 UTC,COSMOS 2557 [GLONASS-K],21.99246132,225.4241621,26.18284863
2026-01-21 13:03:09 UTC,GEESAT-6 08,6.460696561,236.5026374,7.343040738
2026-01-21 13:03:09 UTC,GLOBALSTAR M093,3.195388534,220.4505753,19.7987649
2026-01-21 13:03:09 UTC,GSAT0101 (GALILEO-PFM),22.99959881,258.9480017,29.46822549
2026-01-21 13:03:09 UTC,GSAT0216 (GALILEO 20),16.05631523,224.3211679,22.29641613
2026-01-21 13:03:09 UTC,HULIANWANG DIGUI-04,2.199980189,217.0970874,23.00266771
2026-01-21 13:03:09 UTC,HULIANWANG DIGUI-79,23.92582612,241.9188083,23.99813383
2026-01-21 13:03:09 UTC,KUIPER-00119,4.357586291,254.5384881,15.16399503
2026-01-21 13:03:09 UTC,LEMUR-2-CAEL,18.80932016,258.7341767,26.30535048
2026-01-21 13:03:09 UTC,NAVSTAR 46 (USA 145),11.70689836,235.6906316,12.46446451
2026-01-21 13:03:09 UTC,NAVSTAR 56 (USA 180),29.12107596,240.6165573,29.12703034
2026-01-21 13:03:09 UTC,NAVSTAR 83 (USA 440),9.513140406,262.1254721,23.98925721
2026-01-21 13:03:09 UTC,ONEWEB-0289,6.235010438,229.6573785,12.05909093
2026-01-21 13:03:09 UTC,ONEWEB-0393,6.739255333,232.539863,10.04061867
2026-01-21 13:03:09 UTC,ONEWEB-0442,4.675062361,222.7543919,17.84944995
2026-01-21 13:03:09 UTC,ONEWEB-0451,7.132005175,267.3158887,28.16213764
2026-01-21 13:03:09 UTC,ONEWEB-0452,8.288435307,249.1118105,12.29399527
2026-01-21 13:03:09 UTC,ONEWEB-0692,26.70562753,227.2038362,29.40852703
2026-01-21 13:03:09 UTC,ONEWEB-0710,2.634279808,215.9248202,24.21033575
2026-01-21 13:03:09 UTC,ORBCOMM FM27,10.20539444,211.7925056,29.85368143
2026-01-21 13:03:09 UTC,SHIYAN-20B (SY-20B),2.818735069,221.2009274,19.00166242
2026-01-21 13:03:09 UTC,SKYSAT-C2,2.193062447,246.1921549,6.56761481
2026-01-21 13:03:09 UTC,SMOS,1.332372001,228.5546515,11.52161193
2026-01-21 13:03:09 UTC,STARLINK-11495 [DTC],2.766912264,219.5004862,20.67743522
2026-01-21 13:03:09 UTC,STARLINK-11528 [DTC],1.86168482,241.2910307,2.265401493
2026-01-21 13:03:09 UTC,STARLINK-11543 [DTC],7.205952769,234.0544565,9.332123694
2026-01-21 13:03:09 UTC,STARLINK-11558 [DTC],1.94908296,223.3189356,16.79133341
2026-01-21 13:03:09 UTC,STARLINK-11565 [DTC],8.007734528,260.5571556,21.99867027
2026-01-21 13:03:09 UTC,STARLINK-2443,2.298740544,230.2986978,9.967390423
2026-01-21 13:03:09 UTC,STARLINK-2468,18.48100828,237.3367164,18.66528857
2026-01-21 13:03:09 UTC,STARLINK-2700,4.351799244,215.5007224,24.85928046
2026-01-21 13:03:09 UTC,STARLINK-30056,4.305687018,228.5914287,12.18395213
2026-01-21 13:03:09 UTC,STARLINK-30135,16.82751775,234.2062529,17.76967839
2026-01-21 13:03:09 UTC,STARLINK-30212,2.766557571,245.1499622,5.844255731
2026-01-21 13:03:09 UTC,STARLINK-30263,0.696271789,248.610959,8.63885144
2026-01-21 13:03:09 UTC,STARLINK-3046,8.067244666,214.5801222,26.58793069
2026-01-21 13:03:09 UTC,STARLINK-30569,22.14332179,230.3299069,24.06503941
2026-01-21 13:03:09 UTC,STARLINK-30601,19.13884462,224.207843,24.62307578
2026-01-21 13:03:09 UTC,STARLINK-3068,8.546887569,213.2138361,28.02033477
2026-01-21 13:03:09 UTC,STARLINK-30951,7.122678531,223.421328,18.00443427
2026-01-21 13:03:09 UTC,STARLINK-30992,2.888350604,259.8732024,20.07360003
2026-01-21 13:03:09 UTC,STARLINK-31035,0.382485335,226.2961916,13.70904293
2026-01-21 13:03:09 UTC,STARLINK-31063,14.3404921,222.5038317,22.4790348
2026-01-21 13:03:09 UTC,STARLINK-31081,0.109911788,233.5508345,6.45009804
2026-01-21 13:03:09 UTC,STARLINK-31129,6.729200015,211.9443212,28.78752784
2026-01-21 13:03:09 UTC,STARLINK-31514,0.82372467,255.9518954,15.97259733
2026-01-21 13:03:09 UTC,STARLINK-31520,5.499209747,242.3347018,5.972887939
2026-01-21 13:03:09 UTC,STARLINK-31625,3.341090139,224.7601764,15.5932853
2026-01-21 13:03:09 UTC,STARLINK-31701,10.11796858,249.8366319,14.07560814
